Step;Time[fs];Kin.[a.u.];Temp[K];Pot.[a.u.];Cons Qty;Used time
2282;4564;0.170233574;282.1808241;-1.095606366;-0.981513902;0.021504973
2283;4566;0.170757904;283.0499587;-1.095866783;-0.981475378;0.021720514
2284;4568;0.175330905;290.6302088;-1.100008563;-0.981516189;0.022121621
2285;4570;0.181950232;301.6024689;-1.107476113;-0.981639298;0.028513645
2286;4572;0.193057425;320.0138605;-1.116561852;-0.981813495;0.022778565
2287;4574;0.203904867;337.9946863;-1.124769073;-0.98198185;0.022132797
2288;4576;0.210660795;349.1933777;-1.129583183;-0.982084748;0.022570938
2289;4578;0.207324987;343.663909;-1.12939362;-0.98208493;0.023168812
2290;4580;0.199553746;330.7822251;-1.124413879;-0.981998713;0.022759021
2291;4582;0.190023548;314.9848773;-1.11604301;-0.981865522;0.029588696
2292;4584;0.182079222;301.8162848;-1.106163754;-0.981723206;0.021917912
2293;4586;0.171374916;284.0727236;-1.097016297;-0.981610446;0.021738987
2294;4588;0.166819921;276.5223193;-1.090253875;-0.981548635;0.021841479
2295;4590;0.165425167;274.2103619;-1.086687442;-0.981540035;0.02236615
2296;4592;0.166379921;275.7929707;-1.086319494;-0.981584113;0.028822196
2297;4594;0.168420338;279.1751861;-1.088403353;-0.981677263;0.02146049
2298;4596;0.168766724;279.7493582;-1.091611547;-0.981781245;0.021381455
2299;4598;0.173549296;287.6769961;-1.094634008;-0.981825837;0.02227095
2300;4600;0.176197008;292.0658689;-1.096935952;-0.981784119;0.022257189
2301;4602;0.17642909;292.4505707;-1.098986178;-0.981704364;0.02888657
2302;4604;0.179830986;298.0895874;-1.10185194;-0.981650587;0.022871577
2303;4606;0.186578925;309.2750366;-1.106223826;-0.98165557;0.023006935
2304;4608;0.18880886;312.9713981;-1.111928424;-0.981721423;0.022600022
2305;4610;0.198792596;329.5205357;-1.117991566;-0.981821726;0.022195181
2306;4612;0.203012335;336.5152163;-1.122929749;-0.981909456;0.022201278
2307;4614;0.206764736;342.7352315;-1.125330929;-0.981944219;0.029041252
2308;4616;0.207043604;343.1974856;-1.124543239;-0.98191741;0.021689364
2309;4618;0.201733044;334.3946508;-1.120833952;-0.981844808;0.021717437
2310;4620;0.195772485;324.5143707;-1.11528861;-0.981750849;0.021570136
2311;4622;0.190184253;315.2512629;-1.109283737;-0.981658593;0.022514107
2312;4624;0.188545256;312.5344455;-1.104096218;-0.981591894;0.021789428
2313;4626;0.187012676;309.9940259;-1.100559813;-0.981567139;0.021612564
2314;4628;0.183094238;303.4987849;-1.098876417;-0.981582564;0.028960612
2315;4630;0.183326841;303.8843499;-1.098901634;-0.981620672;0.021660514
2316;4632;0.186141395;308.5497827;-1.10013554;-0.981659884;0.022012581
2317;4634;0.18625267;308.7342318;-1.101998876;-0.981686212;0.022461693
2318;4636;0.186427071;309.0233214;-1.104246301;-0.981705739;0.022450588
2319;4638;0.188008501;311.6447143;-1.106700413;-0.981726372;0.022613181
2320;4640;0.190010152;314.9626713;-1.109203174;-0.981745764;0.022241569
2321;4642;0.193408355;320.5955652;-1.11164253;-0.981760667;0.029884804
2322;4644;0.195966449;324.835887;-1.113855513;-0.981778682;0.022536401
2323;4646;0.200780576;332.815831;-1.115630042;-0.981811806;0.022375579
2324;4648;0.203889974;337.969999;-1.116399721;-0.981847403;0.022361857
2325;4650;0.203868797;337.9348963;-1.115581548;-0.981849661;0.02230043
2326;4652;0.199291414;330.3473812;-1.113189542;-0.981807785;0.021841377
2327;4654;0.195079849;323.3662498;-1.109839478;-0.981745225;0.028982659
2328;4656;0.19345432;320.6717573;-1.106265742;-0.981686541;0.023342545
2329;4658;0.191089076;316.751106;-1.103174053;-0.981645413;0.022191776
2330;4660;0.18467944;306.1264307;-1.101165231;-0.981627631;0.022372805
2331;4662;0.180686442;299.5075988;-1.100643478;-0.981633069;0.022460779
2332;4664;0.18147321;300.8117527;-1.101649607;-0.981652236;0.021344328
2333;4666;0.185595505;307.6449095;-1.103907141;-0.981671776;0.022244683
2334;4668;0.189609958;314.2993059;-1.107154244;-0.981686797;0.029898971
2335;4670;0.193040648;319.9860513;-1.111203196;-0.98170208;0.02123633
2336;4672;0.194717432;322.7655046;-1.115699693;-0.981726198;0.022068052
2337;4674;0.197965572;328.1496529;-1.120261874;-0.981770635;0.021872845
2338;4676;0.19981675;331.2181838;-1.124323163;-0.981831436;0.022454228
2339;4678;0.203620046;337.522563;-1.127053364;-0.981879573;0.021594947
2340;4680;0.206273715;341.9213115;-1.127709202;-0.981882151;0.022739685
2341;4682;0.203905632;337.9959531;-1.126097885;-0.981832689;0.02974387
2342;4684;0.19981955;331.2228244;-1.122845047;-0.981757121;0.021460092
2343;4686;0.193500113;320.747664;-1.119183657;-0.98168986;0.02203468
2344;4688;0.190755034;316.197395;-1.11608483;-0.981649028;0.022030669
2345;4690;0.18876923;312.9057073;-1.114269445;-0.981641994;0.021846666
2346;4692;0.18902263;313.3257453;-1.11385877;-0.981664708;0.021834526
2347;4694;0.190998152;316.6003889;-1.114413866;-0.981704549;0.02918253
2348;4696;0.190529928;315.8242574;-1.115329364;-0.981748347;0.02342577
2349;4698;0.191266316;317.0449001;-1.116056813;-0.981786532;0.022507102
2350;4700;0.190447387;315.6874365;-1.116145156;-0.981813177;0.022613505
2351;4702;0.187538417;310.8654995;-1.115388643;-0.981825043;0.021832415
2352;4704;0.189390292;313.935185;-1.113750747;-0.981821307;0.022601347
2353;4706;0.187379944;310.6028135;-1.111213055;-0.981796693;0.029543959
2354;4708;0.184641904;306.0642114;-1.10818851;-0.981750375;0.022022686
2355;4710;0.180398772;299.0307541;-1.105306254;-0.981688102;0.023517706
2356;4712;0.179297423;297.2051478;-1.103341497;-0.981626277;0.022145417
2357;4714;0.17871079;296.2327389;-1.103135911;-0.981588473;0.022852962
2358;4716;0.180455084;299.1240975;-1.10523523;-0.981594989;0.021479075
2359;4718;0.184864224;306.4327306;-1.109525192;-0.981658155;0.021775026
2360;4720;0.187997111;311.6258356;-1.115030572;-0.981769681;0.030390153
2361;4722;0.194648689;322.6515542;-1.120141997;-0.981890319;0.022931963
2362;4724;0.199733067;331.07947;-1.123131064;-0.981963157;0.021587487
2363;4726;0.199155399;330.121921;-1.122710108;-0.981947182;0.023252147
2364;4728;0.193845577;321.320309;-1.11897912;-0.981854871;0.021323127
2365;4730;0.187315351;310.4957432;-1.113232313;-0.981731637;0.022044226
2366;4732;0.178451761;295.8033694;-1.107320905;-0.981619404;0.02929537
2367;4734;0.173155313;287.0239266;-1.102920103;-0.981538289;0.022604159
2368;4736;0.172700381;286.2698262;-1.101270653;-0.981499974;0.022145896
2369;4738;0.17379325;288.0813764;-1.102943262;-0.981516952;0.022762327
2370;4740;0.178782524;296.351646;-1.107679854;-0.981595413;0.022218495
2371;4742;0.186895721;309.8001601;-1.114357174;-0.981718531;0.022220027
2372;4744;0.1940467;321.6536928;-1.121225368;-0.981843588;0.02244852
2373;4746;0.19731844;327.0769594;-1.126544061;-0.981927748;0.0309198
2374;4748;0.201200274;333.5115261;-1.129101715;-0.981945936;0.021869447
2375;4750;0.200740546;332.7494766;-1.12858457;-0.981896347;0.02210376
2376;4752;0.199423332;330.5660502;-1.12565555;-0.981806783;0.021786749
2377;4754;0.190481121;315.7433532;-1.121651758;-0.981720811;0.022216534
2378;4756;0.18174199;301.2572854;-1.118088294;-0.98166999;0.022475393
2379;4758;0.177456071;294.1529053;-1.115837763;-0.981661442;0.030568777
2380;4760;0.174538356;289.3164716;-1.115046351;-0.981687651;0.022178776
2381;4762;0.175845493;291.4831949;-1.115312563;-0.981734374;0.022250822
2382;4764;0.174894538;289.9068823;-1.115929575;-0.98178741;0.023485909
2383;4766;0.172502687;285.9421279;-1.116162454;-0.981827191;0.021788314
2384;4768;0.170947099;283.3635698;-1.115522838;-0.981829182;0.021518358
2385;4770;0.171252572;283.8699249;-1.114026374;-0.981784857;0.022474333
2386;4772;0.170581022;282.7567569;-1.112192596;-0.981714169;0.031144614
2387;4774;0.167875582;278.2721932;-1.110972778;-0.981656621;0.021403384
2388;4776;0.168022578;278.5158559;-1.111196237;-0.981642345;0.021431649
2389;4778;0.168669835;279.5887551;-1.11305376;-0.981676843;0.022041018
2390;4780;0.172162113;285.3775886;-1.116022173;-0.981740695;0.02238659
2391;4782;0.172433591;285.8275927;-1.119157773;-0.981800127;0.02282315
2392;4784;0.176703585;292.905576;-1.121664084;-0.981827756;0.021545389
2393;4786;0.179714332;297.8962208;-1.123149343;-0.981818349;0.030164896
2394;4788;0.178994952;296.7037694;-1.123668309;-0.981788123;0.022139942
2395;4790;0.177678705;294.5219443;-1.123739137;-0.981761809;0.021925817
2396;4792;0.179072858;296.8329068;-1.123789251;-0.981754152;0.022007278
2397;4794;0.17711588;293.589001;-1.123901318;-0.981766491;0.022956736
2398;4796;0.177215691;293.7544485;-1.123936865;-0.981789043;0.021511815
2399;4798;0.174961007;290.0170623;-1.123622488;-0.981805459;0.028626033
2400;4800;0.173387961;287.4095658;-1.122763197;-0.981805698;0.022008514
2401;4802;0.170605346;282.7970773;-1.121443409;-0.98179246;0.021911481
2402;4804;0.170563639;282.7279429;-1.119837366;-0.981773481;0.022349927
2403;4806;0.168075782;278.6040461;-1.118209539;-0.981755576;0.021541481
2404;4808;0.165541499;274.4031942;-1.116890258;-0.98174192;0.022410975
2405;4810;0.162177643;268.8272345;-1.116152238;-0.981732955;0.021557165
2406;4812;0.159687825;264.7000883;-1.116294408;-0.981731768;0.029690053
2407;4814;0.159899497;265.0509581;-1.1174653;-0.981741486;0.021295799
2408;4816;0.164458202;272.6075114;-1.119532426;-0.981761213;0.022407735
2409;4818;0.170525366;282.6645016;-1.122112727;-0.981789139;0.02167035
2410;4820;0.172896636;286.5951405;-1.124648982;-0.981819123;0.022247303
2411;4822;0.175836234;291.4678477;-1.126686085;-0.981842652;0.021796428
2412;4824;0.179162043;296.9807404;-1.12782337;-0.981854224;0.022517648
2413;4826;0.176540349;292.6349952;-1.127943059;-0.981857423;0.029540776
2414;4828;0.175512895;290.9318774;-1.127094544;-0.981856603;0.021982603
2415;4830;0.17627204;292.1902432;-1.12534168;-0.981850213;0.021225446
2416;4832;0.174856814;289.8443518;-1.122747715;-0.981832041;0.021917725
2417;4834;0.172557195;286.0324796;-1.119612032;-0.981796332;0.02180714
2418;4836;0.169926863;281.6724167;-1.116488925;-0.981743261;0.022590312
2419;4838;0.164987683;273.4851829;-1.114174239;-0.981684627;0.029350362
2420;4840;0.16667352;276.2796443;-1.113439291;-0.981641699;0.022400804
2421;4842;0.165181619;273.8066533;-1.114872562;-0.981638896;0.02179132
2422;4844;0.171423314;284.1529483;-1.11851514;-0.981686835;0.0212819
2423;4846;0.176190017;292.0542818;-1.123573003;-0.981773999;0.022465287
2424;4848;0.178173438;295.3420195;-1.128685705;-0.981868571;0.02186784
2425;4850;0.181442129;300.7602324;-1.132535749;-0.98193683;0.021492945
2426;4852;0.183166329;303.6182832;-1.134163404;-0.981959847;0.029399153
2427;4854;0.181936872;301.5803234;-1.133201947;-0.981936525;0.022586839
2428;4856;0.18127148;300.477364;-1.129968877;-0.981877109;0.022526197
2429;4858;0.175633946;291.1325333;-1.125325173;-0.981800204;0.022410278
2430;4860;0.170442394;282.5269658;-1.120484137;-0.981731105;0.023733851
2431;4862;0.166001995;275.1665172;-1.116512334;-0.981690601;0.022362606
2432;4864;0.165065978;273.6149665;-1.11398472;-0.981688751;0.029415074
2433;4866;0.165066448;273.6157449;-1.112842461;-0.981723519;0.022356464
2434;4868;0.16271307;269.7147639;-1.112470683;-0.981778876;0.021394904
2435;4870;0.165318415;274.0334085;-1.112017143;-0.981825772;0.021515657
2436;4872;0.16625751;275.5900616;-1.110767351;-0.981836553;0.021409565
2437;4874;0.163009324;270.2058363;-1.108519104;-0.981807381;0.022392119
2438;4876;0.1615634;267.809059;-1.105667156;-0.981763901;0.021532301
2439;4878;0.157436785;260.9687427;-1.102830435;-0.98173359;0.028985487
2440;4880;0.153354082;254.2012136;-1.100545224;-0.981723577;0.02190551
2441;4882;0.150106296;248.8176521;-1.099125638;-0.981722417;0.022853194
2442;4884;0.150339074;249.2035069;-1.098738249;-0.981719368;0.021918786
2443;4886;0.152202857;252.2929319;-1.099429081;-0.981714703;0.021880359
2444;4888;0.152610039;252.9678814;-1.101125901;-0.981715946;0.022338842
2445;4890;0.154575078;256.2251491;-1.103701639;-0.98173508;0.028806906
2446;4892;0.158429956;262.6150322;-1.10689401;-0.981776581;0.022048406
2447;4894;0.161172382;267.1609043;-1.110104561;-0.981827325;0.02189748
2448;4896;0.164720608;273.042477;-1.112531392;-0.981865097;0.022302095
2449;4898;0.168002374;278.4823644;-1.113556227;-0.981874967;0.021827254
2450;4900;0.169100706;280.3029712;-1.112943701;-0.981850686;0.022190594
2451;4902;0.170607;282.7998179;-1.110988265;-0.981791375;0.029786966
2452;4904;0.17073439;283.0109807;-1.108464292;-0.981709539;0.022025733
2453;4906;0.167723113;278.019459;-1.106440667;-0.981637329;0.022099201
2454;4908;0.162816633;269.8864306;-1.106040227;-0.981610412;0.021459235
2455;4910;0.163757315;271.4457143;-1.107766983;-0.981638047;0.022413484
2456;4912;0.16805426;278.5683723;-1.11125924;-0.981704619;0.021735414
2457;4914;0.173410863;287.4475293;-1.115575586;-0.981784456;0.029531576
2458;4916;0.176311813;292.256172;-1.11953274;-0.981851707;0.021651088
2459;4918;0.180128618;298.5829447;-1.122099921;-0.981880186;0.022375979
2460;4920;0.179179881;297.0103083;-1.122894845;-0.981856304;0.022346031
2461;4922;0.174705154;289.5929581;-1.122394;-0.981797478;0.021922886
2462;4924;0.173347705;287.3428379;-1.121554696;-0.981737971;0.03039238
2463;4926;0.172164674;285.3818332;-1.121272816;-0.981704954;0.021959127
2464;4928;0.173194761;287.0893166;-1.122085871;-0.98171078;0.022713787
2465;4930;0.174547997;289.3324528;-1.123958966;-0.981751009;0.022326075
2466;4932;0.177652451;294.4784268;-1.126301331;-0.981807056;0.021953036
2467;4934;0.17844118;295.7858301;-1.128350989;-0.981856906;0.022221831
2468;4936;0.181028871;300.0752124;-1.129496664;-0.981884535;0.022546771
2469;4938;0.181613325;301.0440092;-1.129270626;-0.981877114;0.030599008
2470;4940;0.178758335;296.3115507;-1.127739852;-0.981838889;0.021621488
2471;4942;0.177058381;293.4936905;-1.125481476;-0.981795145;0.021676821
2472;4944;0.173906754;288.269522;-1.12316704;-0.981759924;0.02148601
2473;4946;0.171828358;284.8243532;-1.12135062;-0.981727;0.021332881
2474;4948;0.170921379;283.3209362;-1.120528935;-0.981700792;0.021816265
2475;4950;0.170782462;283.0906658;-1.12110382;-0.981702137;0.028619055
2476;4952;0.175373249;290.700399;-1.123080267;-0.981738744;0.021832839
2477;4954;0.177755722;294.6496096;-1.12593283;-0.981791992;0.021293001
2478;4956;0.180363817;298.9728128;-1.12894335;-0.981832292;0.02225986
2479;4958;0.181526713;300.9004411;-1.131648079;-0.981845628;0.022630543
2480;4960;0.18237803;302.3115912;-1.133931436;-0.981841528;0.022884103
2481;4962;0.181885489;301.4951515;-1.136008281;-0.981849989;0.029546473
2482;4964;0.183713611;304.5254644;-1.137973782;-0.981895672;0.021497887
2483;4966;0.183184136;303.6478002;-1.139379071;-0.981964397;0.022099416
2484;4968;0.181675666;301.1473469;-1.139518887;-0.982007139;0.022062059
2485;4970;0.176337852;292.2993347;-1.138002652;-0.981998541;0.022550735
2486;4972;0.175663114;291.1808811;-1.134851683;-0.981952129;0.030592867
2487;4974;0.17192592;284.9860733;-1.130454797;-0.981884775;0.022257247
2488;4976;0.165631965;274.5531525;-1.125745787;-0.981813159;0.022524904
2489;4978;0.161148323;267.1210228;-1.121699548;-0.981753433;0.022577252
2490;4980;0.159058838;263.6574736;-1.119187949;-0.981719002;0.021888657
2491;4982;0.158681857;263.0325861;-1.118791897;-0.981714948;0.022076695
2492;4984;0.162724899;269.7343707;-1.120637937;-0.981742622;0.021717053
2493;4986;0.168393351;279.1304523;-1.124283459;-0.981804067;0.0288858
2494;4988;0.171741839;284.6809381;-1.128717693;-0.981897509;0.02254589
2495;4990;0.175564245;291.0169962;-1.132608167;-0.982005555;0.021926701
2496;4992;0.179582007;297.676876;-1.134455552;-0.982076334;0.021624764
2497;4994;0.176862508;293.1690088;-1.133263587;-0.982057904;0.022883917
2498;4996;0.175321104;290.6139625;-1.129290155;-0.98195943;0.022579405
2499;4998;0.167945971;278.3888712;-1.123854712;-0.981837539;0.030219898
2500;5000;0.1624976;269.3575975;-1.11878217;-0.981743933;0.022609878
2501;5002;0.158269165;262.3485034;-1.115465487;-0.981698003;0.022657436
2502;5004;0.15909173;263.7119956;-1.114601424;-0.981697284;0.022188594
2503;5006;0.162151266;268.7835117;-1.116233825;-0.981728928;0.021717824
2504;5008;0.165340852;274.0706006;-1.119897332;-0.981779415;0.022406514
2505;5010;0.166940885;276.7228307;-1.124834527;-0.981837422;0.029018192
2506;5012;0.172286877;285.5843985;-1.130281904;-0.981892485;0.023103496
2507;5014;0.179111049;296.8962118;-1.135589994;-0.981934114;0.022429003
2508;5016;0.182246404;302.0934077;-1.140120758;-0.98195562;0.022751854
2509;5018;0.186346278;308.8893975;-1.14357932;-0.981965235;0.022130653
2510;5020;0.187483541;310.7745355;-1.145931588;-0.981974922;0.022702694
2511;5022;0.191328168;317.1474269;-1.147039972;-0.981984575;0.029684178
2512;5024;0.193551837;320.8334027;-1.146664904;-0.981982358;0.02274999
2513;5026;0.187765047;311.2411627;-1.144817233;-0.981957603;0.023501211
2514;5028;0.186812976;309.6630011;-1.141885111;-0.981910695;0.022730346
2515;5030;0.182640738;302.7470596;-1.138517742;-0.981850197;0.023081407
2516;5032;0.18064712;299.4424186;-1.135577055;-0.981789374;0.031186082
2517;5034;0.182803474;303.0168118;-1.133931373;-0.981746784;0.023994274
2518;5036;0.182981076;303.3112072;-1.134197044;-0.981742976;0.023425166
2519;5038;0.186884714;309.7819147;-1.136392547;-0.981787744;0.042271767
2520;5040;0.190118027;315.1414861;-1.139814891;-0.98186795;0.032006976
2521;5042;0.193837601;321.3070883;-1.14327349;-0.981956223;0.023461738
2522;5044;0.198504887;329.0436261;-1.145394916;-0.982024079;0.029871494
2523;5046;0.197478085;327.3415889;-1.145096988;-0.982048386;0.021687564
2524;5048;0.194234828;321.9655351;-1.141991062;-0.982015175;0.022857319
2525;5050;0.188995386;313.2805844;-1.136537109;-0.981933562;0.023829206
2526;5052;0.184082577;305.137065;-1.129922841;-0.981840275;0.023010098
2527;5054;0.174720179;289.6178641;-1.123512041;-0.981776462;0.030478589
2528;5056;0.168699098;279.637262;-1.118306001;-0.981760384;0.023366707
2529;5058;0.166168882;275.4431508;-1.114514325;-0.981774894;0.022841577
2530;5060;0.164111106;272.0321615;-1.11187468;-0.981785426;0.023511194
2531;5062;0.165205809;273.8467517;-1.110187336;-0.981769109;0.02326265
2532;5064;0.165821102;274.8666668;-1.109460376;-0.981726002;0.022489495
2533;5066;0.166100403;275.3296399;-1.110190683;-0.981686596;0.023877181
2534;5068;0.172139793;285.3405911;-1.112932447;-0.9816846;0.029672334
2535;5070;0.178744202;296.2881223;-1.117628733;-0.98172752;0.023395002
